source_file,source_id,model_id,model_name,organization,release_date,source_url,repository_url,repository_host,license,weights_url,code_url,runtime,format,quantization,hardware_id,workload,jgb_level,jgb_confidence,quality_score,tokens_per_second,estimated_memory_gb,context_tokens,evidence_status,notes
classified_discoveries.ndjson,https://huggingface.co/inferencerlabs/Ornith-1.5-397B-MLX-Q9,inferencerlabs/Ornith-1.5-397B-MLX-Q9,inferencerlabs/Ornith-1.5-397B-MLX-Q9,,,https://huggingface.co/inferencerlabs/Ornith-1.5-397B-MLX-Q9,https://huggingface.co/inferencerlabs/Ornith-1.5-397B-MLX-Q9,huggingface.co,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://huggingface.co/inferencerlabs/Ornith-1.0-397B-MLX-Q9,inferencerlabs/Ornith-1.0-397B-MLX-Q9,inferencerlabs/Ornith-1.0-397B-MLX-Q9,,,https://huggingface.co/inferencerlabs/Ornith-1.0-397B-MLX-Q9,https://huggingface.co/inferencerlabs/Ornith-1.0-397B-MLX-Q9,huggingface.co,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://huggingface.co/inference-snaps/Qwen3.5-35B-A3B-Q4_K_M-5GB,inference-snaps/Qwen3.5-35B-A3B-Q4_K_M-5GB,inference-snaps/Qwen3.5-35B-A3B-Q4_K_M-5GB,,,https://huggingface.co/inference-snaps/Qwen3.5-35B-A3B-Q4_K_M-5GB,https://huggingface.co/inference-snaps/Qwen3.5-35B-A3B-Q4_K_M-5GB,huggingface.co,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://huggingface.co/inference-optimization/Qwen3-8B-speculator.dspark.swa.gammatv.2048anc.muon.combdatav4-q235b-instr-v2-ckpt0,inference-optimization/Qwen3-8B-speculator.dspark.swa.gammatv.2048anc.muon.combdatav4-q235b-instr-v2-ckpt0,inference-optimization/Qwen3-8B-speculator.dspark.swa.gammatv.2048anc.muon.combdatav4-q235b-instr-v2-ckpt0,,,https://huggingface.co/inference-optimization/Qwen3-8B-speculator.dspark.swa.gammatv.2048anc.muon.combdatav4-q235b-instr-v2-ckpt0,https://huggingface.co/inference-optimization/Qwen3-8B-speculator.dspark.swa.gammatv.2048anc.muon.combdatav4-q235b-instr-v2-ckpt0,huggingface.co,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://huggingface.co/inference-optimization/Qwen3-8B-speculator.dspark.swa.dpace.fullvocab.muon.2048anc.combdatav4-q235b-instr-v1-ckpt2,inference-optimization/Qwen3-8B-speculator.dspark.swa.dpace.fullvocab.muon.2048anc.combdatav4-q235b-instr-v1-ckpt2,inference-optimization/Qwen3-8B-speculator.dspark.swa.dpace.fullvocab.muon.2048anc.combdatav4-q235b-instr-v1-ckpt2,,,https://huggingface.co/inference-optimization/Qwen3-8B-speculator.dspark.swa.dpace.fullvocab.muon.2048anc.combdatav4-q235b-instr-v1-ckpt2,https://huggingface.co/inference-optimization/Qwen3-8B-speculator.dspark.swa.dpace.fullvocab.muon.2048anc.combdatav4-q235b-instr-v1-ckpt2,huggingface.co,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://huggingface.co/inference-optimization/Qwen3-8B-speculator.dspark.swa.2048anc.muon.combdatav4-qwen235b-instr-v1-ckpt1,inference-optimization/Qwen3-8B-speculator.dspark.swa.2048anc.muon.combdatav4-qwen235b-instr-v1-ckpt1,inference-optimization/Qwen3-8B-speculator.dspark.swa.2048anc.muon.combdatav4-qwen235b-instr-v1-ckpt1,,,https://huggingface.co/inference-optimization/Qwen3-8B-speculator.dspark.swa.2048anc.muon.combdatav4-qwen235b-instr-v1-ckpt1,https://huggingface.co/inference-optimization/Qwen3-8B-speculator.dspark.swa.2048anc.muon.combdatav4-qwen235b-instr-v1-ckpt1,huggingface.co,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://huggingface.co/inference-optimization/Qwen3-8B-speculator.dspark.swa.2048anc.muon.combdatav4-qwen235b-instr-v1-ckpt2,inference-optimization/Qwen3-8B-speculator.dspark.swa.2048anc.muon.combdatav4-qwen235b-instr-v1-ckpt2,inference-optimization/Qwen3-8B-speculator.dspark.swa.2048anc.muon.combdatav4-qwen235b-instr-v1-ckpt2,,,https://huggingface.co/inference-optimization/Qwen3-8B-speculator.dspark.swa.2048anc.muon.combdatav4-qwen235b-instr-v1-ckpt2,https://huggingface.co/inference-optimization/Qwen3-8B-speculator.dspark.swa.2048anc.muon.combdatav4-qwen235b-instr-v1-ckpt2,huggingface.co,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://huggingface.co/inference-snaps/Qwen3.5-27B-Q4_K_M-5GB,inference-snaps/Qwen3.5-27B-Q4_K_M-5GB,inference-snaps/Qwen3.5-27B-Q4_K_M-5GB,,,https://huggingface.co/inference-snaps/Qwen3.5-27B-Q4_K_M-5GB,https://huggingface.co/inference-snaps/Qwen3.5-27B-Q4_K_M-5GB,huggingface.co,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://huggingface.co/inference-optimization/Qwen3-8B-speculator.dspark.swa.dpace.fullvocab.muon.2048anc.combdatav4-q235b-instr-v1-ckpt1,inference-optimization/Qwen3-8B-speculator.dspark.swa.dpace.fullvocab.muon.2048anc.combdatav4-q235b-instr-v1-ckpt1,inference-optimization/Qwen3-8B-speculator.dspark.swa.dpace.fullvocab.muon.2048anc.combdatav4-q235b-instr-v1-ckpt1,,,https://huggingface.co/inference-optimization/Qwen3-8B-speculator.dspark.swa.dpace.fullvocab.muon.2048anc.combdatav4-q235b-instr-v1-ckpt1,https://huggingface.co/inference-optimization/Qwen3-8B-speculator.dspark.swa.dpace.fullvocab.muon.2048anc.combdatav4-q235b-instr-v1-ckpt1,huggingface.co,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://huggingface.co/inference-optimization/Qwen3.8-1.0B-A0.6B-NVFP4-FP8-REAP-25,inference-optimization/Qwen3.8-1.0B-A0.6B-NVFP4-FP8-REAP-25,inference-optimization/Qwen3.8-1.0B-A0.6B-NVFP4-FP8-REAP-25,,,https://huggingface.co/inference-optimization/Qwen3.8-1.0B-A0.6B-NVFP4-FP8-REAP-25,https://huggingface.co/inference-optimization/Qwen3.8-1.0B-A0.6B-NVFP4-FP8-REAP-25,huggingface.co,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://huggingface.co/inference-optimization/GLM-5.2-0.8B-A0.8B-MXFP4xFP8_BLOCK,inference-optimization/GLM-5.2-0.8B-A0.8B-MXFP4xFP8_BLOCK,inference-optimization/GLM-5.2-0.8B-A0.8B-MXFP4xFP8_BLOCK,,,https://huggingface.co/inference-optimization/GLM-5.2-0.8B-A0.8B-MXFP4xFP8_BLOCK,https://huggingface.co/inference-optimization/GLM-5.2-0.8B-A0.8B-MXFP4xFP8_BLOCK,huggingface.co,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://huggingface.co/inference-optimization/Qwen3-8B-speculator.dspark.swa.dpace.fullvocab.muon.2048anc.combdatav4-q235b-instr-v1-ckpt0,inference-optimization/Qwen3-8B-speculator.dspark.swa.dpace.fullvocab.muon.2048anc.combdatav4-q235b-instr-v1-ckpt0,inference-optimization/Qwen3-8B-speculator.dspark.swa.dpace.fullvocab.muon.2048anc.combdatav4-q235b-instr-v1-ckpt0,,,https://huggingface.co/inference-optimization/Qwen3-8B-speculator.dspark.swa.dpace.fullvocab.muon.2048anc.combdatav4-q235b-instr-v1-ckpt0,https://huggingface.co/inference-optimization/Qwen3-8B-speculator.dspark.swa.dpace.fullvocab.muon.2048anc.combdatav4-q235b-instr-v1-ckpt0,huggingface.co,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://huggingface.co/inference-optimization/GLM-5.2-0.8B-A0.8B-MXFP4xMXFP8,inference-optimization/GLM-5.2-0.8B-A0.8B-MXFP4xMXFP8,inference-optimization/GLM-5.2-0.8B-A0.8B-MXFP4xMXFP8,,,https://huggingface.co/inference-optimization/GLM-5.2-0.8B-A0.8B-MXFP4xMXFP8,https://huggingface.co/inference-optimization/GLM-5.2-0.8B-A0.8B-MXFP4xMXFP8,huggingface.co,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://huggingface.co/inference-optimization/Qwen3.8-1.0B-A0.6B-REAP-25,inference-optimization/Qwen3.8-1.0B-A0.6B-REAP-25,inference-optimization/Qwen3.8-1.0B-A0.6B-REAP-25,,,https://huggingface.co/inference-optimization/Qwen3.8-1.0B-A0.6B-REAP-25,https://huggingface.co/inference-optimization/Qwen3.8-1.0B-A0.6B-REAP-25,huggingface.co,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://huggingface.co/ProjectLEAN/semantic-inference-accelerator,ProjectLEAN/semantic-inference-accelerator,ProjectLEAN/semantic-inference-accelerator,,,https://huggingface.co/ProjectLEAN/semantic-inference-accelerator,https://huggingface.co/ProjectLEAN/semantic-inference-accelerator,huggingface.co,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://huggingface.co/inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt0,inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt0,inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt0,,,https://huggingface.co/inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt0,https://huggingface.co/inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt0,huggingface.co,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://huggingface.co/inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt1,inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt1,inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt1,,,https://huggingface.co/inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt1,https://huggingface.co/inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt1,huggingface.co,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://huggingface.co/inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt2,inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt2,inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt2,,,https://huggingface.co/inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt2,https://huggingface.co/inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt2,huggingface.co,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://huggingface.co/inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt3,inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt3,inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt3,,,https://huggingface.co/inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt3,https://huggingface.co/inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt3,huggingface.co,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://huggingface.co/inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt4,inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt4,inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt4,,,https://huggingface.co/inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt4,https://huggingface.co/inference-optimization/Qwen3-8B-speculator.dflash.swa.dpace.fullvocab.muon.1536anc.codemultilang.v3-v7-ckpt4,huggingface.co,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://huggingface.co/papers/2608.17253,Co-RL: Unsupervised Reasoning Emerges from Diverse Cohort in Multi-agent RL,Co-RL: Unsupervised Reasoning Emerges from Diverse Cohort in Multi-agent RL,,,https://huggingface.co/papers/2608.17253,,huggingface.co,,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://huggingface.co/papers/2608.13947,Scaling Creative Writing Beyond Story-Centric Data with Attribute-Guided Genre Expansion,Scaling Creative Writing Beyond Story-Centric Data with Attribute-Guided Genre Expansion,,,https://huggingface.co/papers/2608.13947,,huggingface.co,,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://huggingface.co/papers/2608.18940,Training Chemical Plausibility-Aware Large Language Models for Single-Step Retrosynthesis,Training Chemical Plausibility-Aware Large Language Models for Single-Step Retrosynthesis,,,https://huggingface.co/papers/2608.18940,,huggingface.co,,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://huggingface.co/papers/2608.19197,SPADE: Self-Play in Adaptive Synthetic Executable Environments,SPADE: Self-Play in Adaptive Synthetic Executable Environments,,,https://huggingface.co/papers/2608.19197,,huggingface.co,,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://huggingface.co/papers/2608.18423,FM-Bench: A Benchmark for Long-Horizon Management with Competing Agents,FM-Bench: A Benchmark for Long-Horizon Management with Competing Agents,,,https://huggingface.co/papers/2608.18423,,huggingface.co,,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://huggingface.co/papers/2608.18933,SkillForge: Self-Distilling Agents for Project-Specific Issue Resolution,SkillForge: Self-Distilling Agents for Project-Specific Issue Resolution,,,https://huggingface.co/papers/2608.18933,,huggingface.co,,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://huggingface.co/papers/2608.17393,LEGO-RL: Harness-Native Reinforcement Learning for Coding Agents,LEGO-RL: Harness-Native Reinforcement Learning for Coding Agents,,,https://huggingface.co/papers/2608.17393,,huggingface.co,,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://huggingface.co/papers/2608.17379,PTXBench: Benchmark and Adapt LLMs for GPU Kernel Optimization with Architecture-specific PTX,PTXBench: Benchmark and Adapt LLMs for GPU Kernel Optimization with Architecture-specific PTX,,,https://huggingface.co/papers/2608.17379,,huggingface.co,,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://huggingface.co/papers/2608.17067,DiSCO: Defending text-to-image generation through distribution-guided contrastive prompt optimization,DiSCO: Defending text-to-image generation through distribution-guided contrastive prompt optimization,,,https://huggingface.co/papers/2608.17067,,huggingface.co,,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://huggingface.co/papers/2608.17402,MoE-ViE: Mixture of Experts Vision Encoder for Efficient Image and Video Understanding,MoE-ViE: Mixture of Experts Vision Encoder for Efficient Image and Video Understanding,,,https://huggingface.co/papers/2608.17402,,huggingface.co,,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://huggingface.co/papers/2608.14036,Demystifying Agent Skills: Why They Work-Until They Don't,Demystifying Agent Skills: Why They Work-Until They Don't,,,https://huggingface.co/papers/2608.14036,,huggingface.co,,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://huggingface.co/papers/2608.17528,Agent Lightning v1.0: Towards Harnessed Agentic RL,Agent Lightning v1.0: Towards Harnessed Agentic RL,,,https://huggingface.co/papers/2608.17528,,huggingface.co,,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://huggingface.co/papers/2608.15008,Harness the Memory: A Holistic Evaluation of Memory Substrates in Memory Agents,Harness the Memory: A Holistic Evaluation of Memory Substrates in Memory Agents,,,https://huggingface.co/papers/2608.15008,,huggingface.co,,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://huggingface.co/papers/2608.16393,Security Assessment of DeepSeek Harness with A.I.G: Evaluating Resistance to Indirect Prompt Injection,Security Assessment of DeepSeek Harness with A.I.G: Evaluating Resistance to Indirect Prompt Injection,,,https://huggingface.co/papers/2608.16393,,huggingface.co,,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://huggingface.co/papers/2608.17286,Abra: Scaling Diffusion Image Training,Abra: Scaling Diffusion Image Training,,,https://huggingface.co/papers/2608.17286,,huggingface.co,,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://huggingface.co/papers/2608.17800,StartupBench: Benchmarking General-Purpose Agents on Market-Validated End-to-End Workflows,StartupBench: Benchmarking General-Purpose Agents on Market-Validated End-to-End Workflows,,,https://huggingface.co/papers/2608.17800,,huggingface.co,,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://huggingface.co/papers/2608.17975,aDSL: Agentic 3D Creation via Joint Agent-Program Design,aDSL: Agentic 3D Creation via Joint Agent-Program Design,,,https://huggingface.co/papers/2608.17975,,huggingface.co,,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://huggingface.co/papers/2608.16002,From Sequence to Structure: Relational Uncertainty Propagation for LLM Agents,From Sequence to Structure: Relational Uncertainty Propagation for LLM Agents,,,https://huggingface.co/papers/2608.16002,,huggingface.co,,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://huggingface.co/papers/2608.17310,Agentic ESOpt: Fine-Tuning Long-Horizon LLM Agents with Minimal GPU Requirements,Agentic ESOpt: Fine-Tuning Long-Horizon LLM Agents with Minimal GPU Requirements,,,https://huggingface.co/papers/2608.17310,,huggingface.co,,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://huggingface.co/papers/2608.14577,HarmProfile: Characterizing Harmful Distributions in Frontier LLMs,HarmProfile: Characterizing Harmful Distributions in Frontier LLMs,,,https://huggingface.co/papers/2608.14577,,huggingface.co,,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://huggingface.co/papers/2608.18171,Looped Language Models Improve Compositional Tool Calling,Looped Language Models Improve Compositional Tool Calling,,,https://huggingface.co/papers/2608.18171,,huggingface.co,,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://huggingface.co/papers/2608.16793,PixRestore: Unified Image Restoration via Pixel Diffusion Transformer,PixRestore: Unified Image Restoration via Pixel Diffusion Transformer,,,https://huggingface.co/papers/2608.16793,,huggingface.co,,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://huggingface.co/papers/2608.17050,Cross-Model Memory Transfer via Target-Side Reader Adaptation,Cross-Model Memory Transfer via Target-Side Reader Adaptation,,,https://huggingface.co/papers/2608.17050,,huggingface.co,,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://huggingface.co/papers/2608.16157,FreeToken: Efficient Edge-Native MoE Serving with Bandwidth-Adaptive Execution,FreeToken: Efficient Edge-Native MoE Serving with Bandwidth-Adaptive Execution,,,https://huggingface.co/papers/2608.16157,,huggingface.co,,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://huggingface.co/papers/2608.15869,Beyond Visual CoT: Internalized Visual Thinking for Proactive Video Reasoning,Beyond Visual CoT: Internalized Visual Thinking for Proactive Video Reasoning,,,https://huggingface.co/papers/2608.15869,,huggingface.co,,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://huggingface.co/papers/2608.16320,StreamOPD: A Post-Training Recipe with Spatio-Temporal Cue Gating for Streaming Video Understanding,StreamOPD: A Post-Training Recipe with Spatio-Temporal Cue Gating for Streaming Video Understanding,,,https://huggingface.co/papers/2608.16320,,huggingface.co,,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://huggingface.co/papers/2608.15045,MOSS-VL Technical Report,MOSS-VL Technical Report,,,https://huggingface.co/papers/2608.15045,,huggingface.co,,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://huggingface.co/papers/2608.14614,DumpsterCluster: From Dumpster Diving to Serving LLaMA-70B on $60 GPUs,DumpsterCluster: From Dumpster Diving to Serving LLaMA-70B on $60 GPUs,,,https://huggingface.co/papers/2608.14614,,huggingface.co,,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://huggingface.co/papers/2608.16485,HiFi-BRep: High-Fidelity Latent Representation for Robust B-Rep Generation,HiFi-BRep: High-Fidelity Latent Representation for Robust B-Rep Generation,,,https://huggingface.co/papers/2608.16485,,huggingface.co,,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://framagit.org/chaowenguo/llm,chaowenguo/llm,chaowenguo/llm,,,https://framagit.org/chaowenguo/llm,https://framagit.org/chaowenguo/llm,framagit.org,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://framagit.org/dapa/oc-mlops-projet-3-docker,dapa/oc-mlops-projet-3-docker,dapa/oc-mlops-projet-3-docker,,,https://framagit.org/dapa/oc-mlops-projet-3-docker,https://framagit.org/dapa/oc-mlops-projet-3-docker,framagit.org,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://framagit.org/dapa/oc_mlops_projet_3,dapa/oc_mlops_projet_3,dapa/oc_mlops_projet_3,,,https://framagit.org/dapa/oc_mlops_projet_3,https://framagit.org/dapa/oc_mlops_projet_3,framagit.org,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://framagit.org/thomas.jardinet/lightweight-llm-stack,thomas.jardinet/lightweight-llm-stack,thomas.jardinet/lightweight-llm-stack,,,https://framagit.org/thomas.jardinet/lightweight-llm-stack,https://framagit.org/thomas.jardinet/lightweight-llm-stack,framagit.org,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://framagit.org/nils/reinstallme,nils/reinstallme,nils/reinstallme,,,https://framagit.org/nils/reinstallme,https://framagit.org/nils/reinstallme,framagit.org,BSD-3-Clause,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://framagit.org/dajbelshaw/plex-playlist,dajbelshaw/plex-playlist,dajbelshaw/plex-playlist,,,https://framagit.org/dajbelshaw/plex-playlist,https://framagit.org/dajbelshaw/plex-playlist,framagit.org,AGPL-3.0,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://framagit.org/gdevops/ia/llms,gdevops/ia/llms,gdevops/ia/llms,,,https://framagit.org/gdevops/ia/llms,,framagit.org,,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://framagit.org/gdevops/ia/openllm-france,gdevops/ia/openllm-france,gdevops/ia/openllm-france,,,https://framagit.org/gdevops/ia/openllm-france,,framagit.org,,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://framagit.org/Isilin/lm-webui,Isilin/lm-webui,Isilin/lm-webui,,,https://framagit.org/Isilin/lm-webui,https://framagit.org/Isilin/lm-webui,framagit.org,AGPL-3.0,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://framagit.org/HappyPony/llm-experiences-blog,HappyPony/llm-experiences-blog,HappyPony/llm-experiences-blog,,,https://framagit.org/HappyPony/llm-experiences-blog,https://framagit.org/HappyPony/llm-experiences-blog,framagit.org,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://framagit.org/almereyda/ep_allmende,almereyda/ep_allmende,almereyda/ep_allmende,,,https://framagit.org/almereyda/ep_allmende,https://framagit.org/almereyda/ep_allmende,framagit.org,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://framagit.org/kellmins/kellminsreview,kellmins/kellminsreview,kellmins/kellminsreview,,,https://framagit.org/kellmins/kellminsreview,https://framagit.org/kellmins/kellminsreview,framagit.org,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://framagit.org/SondagePro-LimeSurvey-plugin/logAllMail,SondagePro-LimeSurvey-plugin/logAllMail,SondagePro-LimeSurvey-plugin/logAllMail,,,https://framagit.org/SondagePro-LimeSurvey-plugin/logAllMail,https://framagit.org/SondagePro-LimeSurvey-plugin/logAllMail,framagit.org,AGPL-3.0,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://framagit.org/alexandcote/logAllMail,alexandcote/logAllMail,alexandcote/logAllMail,,,https://framagit.org/alexandcote/logAllMail,https://framagit.org/alexandcote/logAllMail,framagit.org,AGPL-3.0,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://framagit.org/SxncR0OR/tellme,SxncR0OR/tellme,SxncR0OR/tellme,,,https://framagit.org/SxncR0OR/tellme,https://framagit.org/SxncR0OR/tellme,framagit.org,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://framagit.org/klafyvel/SmallMusicPlayer,klafyvel/SmallMusicPlayer,klafyvel/SmallMusicPlayer,,,https://framagit.org/klafyvel/SmallMusicPlayer,https://framagit.org/klafyvel/SmallMusicPlayer,framagit.org,MIT,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitlab.com/expert5425941/ela_system_enrollment,expert5425941/ela_system_enrollment,expert5425941/ela_system_enrollment,,,https://gitlab.com/expert5425941/ela_system_enrollment,https://gitlab.com/expert5425941/ela_system_enrollment,gitlab.com,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitlab.com/Tagashy/mtg-compiler,Tagashy/mtg-compiler,Tagashy/mtg-compiler,,,https://gitlab.com/Tagashy/mtg-compiler,https://gitlab.com/Tagashy/mtg-compiler,gitlab.com,MIT,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitlab.com/hongch6661/mix-web-demo,hongch6661/mix-web-demo,hongch6661/mix-web-demo,,,https://gitlab.com/hongch6661/mix-web-demo,https://gitlab.com/hongch6661/mix-web-demo,gitlab.com,MIT,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitlab.com/bucosys/dragiter,bucosys/dragiter,bucosys/dragiter,,,https://gitlab.com/bucosys/dragiter,https://gitlab.com/bucosys/dragiter,gitlab.com,AGPL-3.0,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
